,log2FC
LOC105375303,0.007167921335012557
LOC105375341,0.0005674793021412947
LOC105375342,0.0
LOC105375344,-0.003572377473817983
LOC105375358,-0.0062351077463954525
LOC105375366,0.020465617010076015
LOC105375387,0.0767455975337866
LOC105375421,0.26538578646375244
LOC105375423,0.3844304316396012
LOC105375440,0.0
LOC105375448,0.08587647447505542
LOC105375483,0.05334637371759553
LOC105375484,0.015008012332431899
LOC105375501,-0.16696652521126557
LOC105375523,-0.11471252146307367
LOC105375553,0.0073459929808722445
LOC105375556,-0.029049130499927866
LOC105375587,0.02148503262146847
LOC105375589,0.0
LOC105375594,0.0653499343245604
LOC105375610,0.020364546222668718
LOC105375614,0.29227108014618725
LOC105375623,-0.006099256594506308
LOC105375635,-0.9793931580185441
LOC105375671,0.0
LOC105375709,-0.048948531938976456
LOC105375713,0.01171102387527613
LOC105375743,0.08887735870710939
LOC105375747,0.0
LOC105375750,0.007300702129309099
LOC105375754,0.0150830675492334
LOC105375759,0.05109026497261341
LOC105375775,0.0
LOC105375781,0.007167921335012557
LOC105375814,0.0
LOC105375826,-0.10295696601907009
LOC105375840,-0.0032562029788313768
LOC105375844,0.13407374276712195
LOC105375851,0.006761632240480433
LOC105375861,0.03513960868059383
LOC105375875,0.10389793608072403
LOC105375878,-0.01100070073849143
LOC105375888,0.0
LOC105375903,0.1175415748574862
LOC105375924,0.36695362490567834
LOC105375971,0.0005674793021412947
LOC105375972,0.0
LOC105375976,-0.01400755552733006
LOC105375977,0.16283626239553625
LOC105375992,-0.006029220863107088
LOC105376020,0.001022106250288068
LOC105376030,0.014553189607638854
LOC105376034,0.013413715954686461
LOC105376070,-0.08558216542971792
LOC105376121,-0.004624623373830142
LOC105376127,-0.026921637075812598
LOC105376174,-1.0210841990683437
LOC105376219,0.0
LOC105376244,0.07891207763233235
LOC105376292,-0.09196518020103284
LOC105376306,-0.060707365687999504
LOC105376314,-0.011075031690396777
LOC105376350,0.007935942124894573
LOC105376380,-0.006583142424605118
LOC105376381,-0.023039903092863214
LOC105376387,0.08014592835556864
LOC105376412,-0.02380319150413324
LOC105376419,0.014896566415973604
LOC105376429,-0.18968641373063422
LOC105376435,0.006761632240480433
LOC105376440,0.006761632240480433
LOC105376473,-0.9388051056982001
LOC105376478,0.006357991788723338
LOC105376479,-0.004605088284450456
LOC105376520,0.06592916391749129
LOC105376556,-0.036444635715188356
LOC105376567,-0.029004949278377917
LOC105376588,0.07611816191548437
LOC105376650,0.022236316612787476
LOC105376654,0.2207157985624492
LOC105376713,0.22757194229629524
LOC105376805,-0.20866329063930134
LOC105376892,-0.4449307331860145
LOC105376944,-1.6715706082658905
LOC105376975,-0.21467530722360287
LOC105376995,-0.01851401651796686
LOC105377035,-0.9443258512714632
LOC105377043,-0.030347745832414962
LOC105377134,-0.18985872603533727
LOC105377139,0.05500989305860168
LOC105377144,0.0
LOC105377146,0.08136459589671571
LOC105377155,-0.16080436072327112
LOC105377156,-0.004372319692570103
LOC105377198,0.11714457031165199
LOC105377203,0.32203784912738054
LOC105377205,0.1056652492072935
LOC105377209,-0.06662591579211852
LOC105377225,0.012473396373097254
LOC105377253,0.03393641611063318
LOC105377259,-0.2095367305039444
LOC105377329,-1.70011218611609
LOC105377366,-0.40258066603134274
LOC105377378,0.007870378897177205
LOC105377411,0.39019166539840183
LOC105377438,0.0
LOC105377451,0.03809908359728792
LOC105377480,0.0
LOC105377489,0.021266868721037252
LOC105377503,0.07596132623053233
LOC105377543,0.04102874411354397
LOC105377557,0.06098341081810421
LOC105377603,0.03436028301197788
LOC105377672,0.0
LOC105377724,0.02684841457557454
LOC105377727,0.5992039123475899
LOC105377730,-0.5522128236881654
LOC105377779,-0.006099256594506308
LOC105377797,-0.011988364219703646
LOC105377848,0.04374837216293272
LOC105377853,0.0
LOC105377858,0.0010655943829136465
LOC105377862,-1.655515242454689
LOC105377918,-0.03270524829041804
LOC105377924,0.0
LOC105377940,0.04058775796608169
LOC105377953,0.0
LOC105378044,-0.2420632965412771
LOC105378066,-0.006099256594506308
LOC105378073,0.0
LOC105378209,-0.03491986378792433
LOC105378231,0.009143417875216255
LOC105378242,0.0
LOC105378250,-0.47074271550539437
LOC105378268,-0.06695442243913008
LOC105378289,0.06062228857687879
LOC105378305,0.0
LOC105378311,-0.004442556046415164
LOC105378333,0.05858008062526346
LOC105378353,-0.123684677404002
LOC105378355,0.3139773541255515
LOC105378402,0.0
LOC105378415,0.0
LOC105378464,-0.005226731979223212
LOC105378473,0.2843330211409493
LOC105378482,0.4384007454862655
LOC105378644,-0.23366872851183743
LOC105378710,0.35301880949936854
LOC105378736,-0.08157511519926625
LOC105378780,0.0
LOC105378798,-0.47129058842220606
LOC105378810,-0.006118670949530166
LOC105378831,0.19117555144348203
LOC105378842,0.0
LOC105378920,0.09661159582722556
LOC105378930,-0.031187667884430302
LOC105378979,0.0073459929808722445
LOC105378998,0.01871722081822972
LOC105379003,0.22662625679396467
LOC105379030,0.007167921335012557
LOC105379051,0.13669843763199863
LOC105379100,-0.07357394589434152
LOC105379104,-0.030841656437015044
LOC105379109,0.007167921335012557
LOC105379130,0.0542063091986687
LOC105379158,0.0073459929808722445
LOC105379178,-0.0060968436466830285
LOC105379196,0.0
LOC105379224,0.001110885234476792
LOC105379230,0.17824060725331095
LOC105379242,0.4399389880775024
LOC105379301,-0.033063514135916676
LOC105379311,0.006698879830594794
LOC105379321,0.06628738949982815
LOC105379327,-0.006099256594506308
LOC105379340,0.01453991530518381
LOC105379342,0.0
LOC105379350,-0.00022515063588177987
LOC105379388,0.0
LOC105379444,-0.0058282861858708485
LOC105379499,-0.4001773856856441
LOC105379507,-0.5880536266752558
LOC105379699,0.0161340210687433
LOC105379825,0.0453397071517502
LOC105379829,0.051771422075487926
LOC105379839,0.26248920618656424
LOC107983981,0.0
LOC107983987,-0.14082102047760642
LOC107984000,-0.24696591210039365
LOC107984010,0.010740002900889476
LOC107984035,0.21034494573119566
LOC107984098,0.013116967611976794
LOC107984132,0.0
LOC107984195,-0.006409699406458558
LOC107984202,0.053180875584757224
LOC107984236,-0.03558361519702724
LOC107984243,-0.20107922116049837
LOC107984265,-0.009694495274162607
LOC107984270,-0.004836091776769445
LOC107984273,0.38879437829033137
LOC107984322,-0.005990017892303134
LOC107984365,0.006698879830594794
LOC107984367,0.0071149894885532555
LOC107984377,0.00023659189594950596
LOC107984399,-0.00452014701441315
LOC107984536,-0.041575517695188496
LOC107984574,0.1447998321519864
LOC107984588,-0.18038846959369217
LOC107984643,-0.2073598475445892
LOC107984709,0.0034431034419409416
LOC107984761,0.06309089770118
LOC107984784,0.028274417444642562
LOC107984807,0.008361725874919193
LOC107984827,-0.1321230724729165
LOC107984851,-0.7638734033070509
LOC107984888,0.0
LOC107984901,0.0004637720841993414
LOC107984918,0.0
LOC107984928,-0.028815505734107384
LOC107984948,-0.19652552206434737
LOC107984970,0.059927003861905526
LOC107985020,-0.1853366858919947
LOC107985028,-0.028223526108040395
LOC107985049,0.008995563562917995
LOC107985074,-0.003083527183458775
LOC107985101,0.0
LOC107985122,0.0
LOC107985126,0.11107695587048673
LOC107985177,-0.09393753559100163
LOC107985206,0.2887760934688668
LOC107985213,0.0
LOC107985222,0.0073459929808722445
LOC107985241,0.0071149894885532555
LOC107985380,0.009114215686077343
LOC107985432,-0.006118670949530166
LOC107985433,-0.16217766693105373
LOC107985451,0.5791924047413858
LOC107985453,0.014577989499215023
LOC107985532,0.4785042779800466
LOC107985535,-0.01101085140748147
LOC107985563,0.05254898334751361
LOC107985579,-0.4163453467762841
LOC107985640,-0.0055237597425392675
LOC107985643,0.007300702129309099
LOC107985645,0.0627160779542038
LOC107985651,-0.0537522249476074
LOC107985659,-0.006583142424605118
LOC107985688,-0.009987619198062445
LOC107985694,-0.05760900644354683
LOC107985767,-0.46382121277705224
LOC107985789,0.009983268984770529
LOC107985792,-0.03961826043264558
LOC107985876,-0.349190856932317
LOC107985953,0.6056419489530105
LOC107985984,-0.004787281546796771
LOC107986163,-0.8750952045352581
LOC107986178,-0.070435631489701
LOC107986208,0.0
LOC107986237,0.0
LOC107986277,0.0008701989978479319
LOC107986281,0.1525639319771227
LOC107986315,-0.030842413476506198
LOC107986337,0.001071077688329528
LOC107986375,0.0
LOC107986376,0.0
LOC107986400,-0.03474514599072282
LOC107986448,0.3317797399221021
LOC107986453,-0.023237724544136994
LOC107986474,0.0
LOC107986482,0.006503740272224459
LOC107986494,-0.006583142424605118
LOC107986524,-1.1410502880880316
LOC107986550,-0.04965529064768941
LOC107986571,0.06470025348791258
LOC107986626,0.6235387076521579
LOC107986639,-0.020428107044070998
LOC107986669,-0.4549876504001549
LOC107986742,-0.3225091442273725
LOC107986749,0.17548330243594715
LOC107986760,-0.03425923599024677
LOC107986763,-0.08937055052593229
LOC107986768,0.03286896582876865
LOC107986777,0.19712571161283793
LOC107986782,0.08059903866322984
LOC107986821,0.39818588927916
LOC107986822,-0.3649459962011582
LOC107986837,0.5315916253782593
LOC107986935,-0.012515919040827793
LOC107986942,0.10992228639828464
LOC107986951,-0.8935320861144327
LOC107986952,-0.8115244690414025
LOC107986954,-0.009665234346124589
LOC107987014,-0.048298202669318974
LOC107987142,0.01861154991189519
LOC107987217,0.0
LOC107987232,0.0
LOC107987282,-0.029095748328873062
LOC107987327,0.0
LOC107987328,0.0
LOC107987329,0.0
LOC107987423,-0.7172164164963247
LOC107987443,-0.21634328244876977
LOC110467520,0.0
LOC110467521,0.0
LOC110467522,0.0
LOC110467523,0.0
LOC112267859,0.02932629716629566
LOC112267897,0.006698879830594794
LOC112267968,0.00396889933011732
LOC112267969,0.06489366279368758
LOC112267977,0.0
LOC112267986,0.11839396424209114
LOC112267992,-0.720399154371651
LOC112268018,0.0006429612909502674
LOC112268032,0.006761632240480433
LOC112268039,0.00017848981587531565
LOC112268065,0.008325349781176179
LOC112268136,0.010846792691915741
LOC112268162,-0.06836192907367022
LOC112268165,0.046153415023429345
LOC112268173,0.0
LOC112268176,-0.036472567103302815
LOC112268198,0.46349666388506006
LOC112268208,0.24085220141014785
LOC112268234,0.0
LOC112268239,0.6019115153595203
LOC112268252,0.0
LOC112268270,-0.7916481392463531
LOC112268276,0.43660151597962127
LOC112268404,0.006698879830594794
LOC112268408,0.07815884096987441
LOC112268410,0.0073459929808722445
LOC112268411,0.785800057587758
LOC112268419,0.09714045958538159
LOC112268431,-0.0037067590469622
LOC112268449,0.009822006308413123
LOC112268472,0.0
LOC112268475,0.0
LOC112577592,0.00034012184542823835
LOC112694756,-0.4281504528115849
LOC114841035,-0.3735103371035873
LOC115308161,-0.08275460692038694
LOC116435278,-0.07927340649813316
LOC117779438,0.014127949307647658
LOC119746555,0.22667641183601983
LOC121296,0.0
LOC121627959,0.0
LOC121725015,0.16514826230039148
LOC122319696,0.0
LOC122394732,0.0
LOC122455340,-0.036464491435897015
LOC122455341,-0.03356181541079607
LOC122455342,0.17951014145009953
LOC122513141,0.0
LOC122526780,-0.029545130872650843
LOC122539214,0.9091177448651342
LOC124900174,0.0
LOC124900175,0.0
LOC124900177,0.0
LOC124900178,0.0
LOC124900179,0.04074033666113977
LOC124900180,0.06415955203942429
LOC124900181,0.0
LOC124900182,0.0006647885937974048
LOC124900183,0.39313088744063385
LOC124900184,0.00025818023832749337
LOC124900185,-0.006118670949530166
LOC124900186,0.0
LOC124900187,0.01387920906660733
LOC124900188,0.07078630043729744
LOC124900192,-0.7934091500541233
LOC124900193,-0.4725677624122602
LOC124900196,0.0
LOC124900197,0.0
LOC124900198,0.0
LOC124900199,0.0
LOC124900200,0.020475001398304698
LOC124900201,-0.023175573718965583
LOC124900202,-0.04806058416372619
LOC124900203,0.0
LOC124900204,-0.054230272360421994
LOC124900205,-0.019609117692932443
LOC124900206,0.0
LOC124900207,0.0
LOC124900208,0.0
LOC124900209,0.0
LOC124900210,0.0
LOC124900211,-0.0062351077463954525
LOC124900212,0.0012273220313420785
LOC124900215,-0.013814460973176734
LOC124900217,0.4065599108344218
LOC124900219,0.0
LOC124900220,0.0
LOC124900221,-0.006194152938339139
LOC124900222,-0.006118670949530166
LOC124900223,0.0
LOC124900224,0.002848020075099362
LOC124900225,0.0
LOC124900226,0.17745762007061688
LOC124900227,0.021583612952874913
LOC124900228,0.0
LOC124900229,0.0
LOC124900230,0.0
LOC124900235,0.0623557932892424
LOC124900236,0.0
LOC124900237,0.0
LOC124900238,0.0071149894885532555
LOC124900239,0.0017769423867698315
LOC124900240,0.0
LOC124900241,0.0
LOC124900242,0.006357991788723338
LOC124900243,0.01465228351381186
LOC124900245,0.0
LOC124900246,0.0
LOC124900247,0.0
LOC124900256,0.023942600683722347
LOC124900257,0.0
LOC124900259,0.0
LOC124900260,0.0
LOC124900261,0.04471109668945546
LOC124900262,0.0
LOC124900263,0.0
LOC124900264,0.0
LOC124900265,0.049650864723650726
LOC124900266,0.0
LOC124900267,0.0
LOC124900268,0.0
LOC124900269,0.01999787916984481
LOC124900270,0.006698879830594794
LOC124900271,0.029116271744966744
LOC124900275,0.055842932894046626
LOC124900277,0.044258070922992165
LOC124900278,0.007300702129309099
LOC124900279,0.007300702129309099
LOC124900280,0.007300702129309099
LOC124900281,0.02014937585212992
LOC124900282,0.0
LOC124900283,0.0
LOC124900284,0.0
LOC124900285,-0.0060968436466830285
LOC124900291,0.0073459929808722445
LOC124900293,0.0
LOC124900294,0.0
LOC124900295,0.0
LOC124900296,0.1250316962860218
LOC124900297,0.0
LOC124900298,0.0
LOC124900299,0.002696523593324283
LOC124900300,0.006698879830594794
LOC124900304,0.0
LOC124900305,0.0
LOC124900306,0.0
LOC124900307,0.006698879830594794
LOC124900309,0.0
LOC124900310,0.0
LOC124900311,-0.027323820234618486
LOC124900312,0.006357991788723338
LOC124900313,0.006357991788723338
LOC124900314,0.023508095129690765
LOC124900315,-0.002727153489942239
LOC124900316,0.0
LOC124900318,0.0
LOC124900319,0.0
LOC124900320,0.0
LOC124900321,0.02936396047144694
LOC124900322,0.0
LOC124900323,0.0
LOC124900324,-0.03003628913170937
LOC124900325,-0.011782608313647577
LOC124900326,0.0
LOC124900327,-0.02415831755592232
LOC124900328,0.0
LOC124900329,0.0
LOC124900330,0.0
LOC124900332,0.0962942913905522
LOC124900333,0.007278828338937454
LOC124900334,0.0
LOC124900339,0.1930412204617874
LOC124900341,0.04648162240522346
LOC124900342,-0.006583142424605118
LOC124900343,0.0
LOC124900344,0.0
LOC124900345,0.0
LOC124900346,0.013703984769595582
LOC124900347,0.013876621729033688
LOC124900348,0.00894486372178239
LOC124900349,-0.05737289020321451
LOC124900350,0.0
LOC124900351,-0.024670274548192768
LOC124900352,0.020550258863424563
LOC124900353,0.012709988269046762
LOC124900354,-0.0015410307307499801
LOC124900356,0.0366183551540815
LOC124900357,0.03671189410764119
LOC124900358,0.09477644236662482
LOC124900359,0.021777972273684863
LOC124900360,0.0
LOC124900361,-0.01710671777077761
LOC124900362,0.0
LOC124900363,0.0
LOC124900364,0.0
LOC124900366,0.0
LOC124900367,0.0
LOC124900369,0.0
LOC124900370,0.0
LOC124900371,0.0
LOC124900372,-0.17274701811845627
LOC124900375,-0.01765703427020828
LOC124900376,0.0
LOC124900377,0.0
LOC124900378,0.0
LOC124900379,0.015102671772620877
LOC124900380,0.0
LOC124900381,0.0
LOC124900382,0.11695163317815299
LOC124900383,0.01809448867610154
LOC124900393,0.0
LOC124900394,-0.011394068980794172
LOC124900395,0.0
LOC124900396,0.013119624029203771
LOC124900397,-0.006118670949530166
LOC124900398,0.0
LOC124900399,-0.03903276802131824
LOC124900400,0.013876621729033688
LOC124900402,0.0
LOC124900406,0.0
LOC124900407,0.0
LOC124900408,0.0073459929808722445
LOC124900409,0.0
LOC124900410,0.0076047281750892745
LOC124900411,0.0
LOC124900414,-0.009823509332699355
LOC124900418,0.0574793292419096
LOC124900419,-0.0055237597425392675
LOC124900421,0.0
LOC124900422,0.006357991788723338
LOC124900423,0.4089252338703825
LOC124900424,0.0
LOC124900425,0.013056871619318131
LOC124900426,0.036639897121660873
LOC124900427,0.0
LOC124900428,0.00011573740598967621
LOC124900429,-0.0018932045146490412
LOC124900430,-0.008735214836560479
LOC124900431,0.0
LOC124900432,0.10752122021635326
LOC124900433,-0.0060968436466830285
LOC124900434,0.0
LOC124900435,0.0
LOC124900436,-0.006525040344530927
LOC124900437,0.025669112339039273
LOC124900438,0.0
LOC124900439,0.027072907203822442
LOC124900440,0.0
LOC124900441,0.0
LOC124900442,0.18895626321728287
LOC124900443,0.04097132043101824
LOC124900444,0.0
LOC124900446,-0.025598147128726788
LOC124900447,0.036688044933964235
LOC124900448,0.04296327456314843
LOC124900449,0.027589990886857953
LOC124900450,0.0
LOC124900452,-0.016343098223293037
LOC124900453,0.0
LOC124900454,0.0
LOC124900455,0.0
LOC124900456,0.0
LOC124900457,0.03574758580631478
LOC124900460,-0.02395620864454576
LOC124900461,0.0
LOC124900462,0.0
LOC124900463,-0.006118670949530166
LOC124900464,0.04029490134924393
LOC124900469,-0.02486378768698294
LOC124900470,0.0
LOC124900471,0.0
LOC124900472,0.0
LOC124900473,0.01882650546739008
LOC124900475,0.0006647885937974048
LOC124900476,0.04303566425271884
LOC124900481,0.0
LOC124900488,-0.0433087380016812
LOC124900490,0.0
LOC124900492,0.025476959802207145
LOC124900493,0.013929553575492989
LOC124900494,0.0010157328940469477
LOC124900495,0.0
LOC124900496,0.0
LOC124900497,0.0
LOC124900498,0.1626848263320652
LOC124900500,0.0
LOC124900501,0.006698879830594794
LOC124900502,0.0
LOC124900503,-0.006099256594506308
LOC124900504,0.0
LOC124900505,0.0
LOC124900506,0.0
LOC124900507,0.0
LOC124900508,0.0
LOC124900516,0.052117632211091225
LOC124900517,0.02829163786372583
LOC124900518,0.006698879830594794
LOC124900519,0.0
LOC124900520,0.0
LOC124900521,-0.01077611958060138
LOC124900522,0.0
LOC124900524,0.003218531518115653
LOC124900525,0.0001228840423278853
LOC124900526,0.0
LOC124900527,0.0
LOC124900528,0.0
LOC124900529,0.0
LOC124900530,-0.0060968436466830285
LOC124900531,0.006761632240480433
LOC124900532,0.00800836862684637
LOC124900533,0.022942292793154247
LOC124900534,0.0
LOC124900535,0.0
LOC124900536,0.0
LOC124900537,0.05728776986183594
LOC124900538,0.006761632240480433
LOC124900539,0.012789573542022679
LOC124900540,0.0005265244940849808
LOC124900541,0.0329357478643097
LOC124900542,-0.00022515063588177987
LOC124900551,0.0
LOC124900552,0.0
LOC124900553,0.04796449734503091
LOC124900554,0.0
LOC124900555,0.01264723585916112
LOC124900556,0.022898616041111416
LOC124900557,-0.009211481880343122
LOC124900558,0.0
LOC124900559,0.0
LOC124900560,0.06380454726436532
LOC124900561,0.0073459929808722445
LOC124900562,0.0
LOC124900563,0.0
LOC124900564,0.04456324808985934
LOC124900577,0.0012273220313420785
LOC124900589,0.0
LOC124900609,0.0
LOC124900632,0.0
LOC124900637,0.04740953054499483
LOC124900638,0.005760272698897312
LOC124900669,0.007133653573501509
LOC124900697,0.3214517584158789
LOC124900731,-0.012217927544036476
LOC124900774,-0.2529634782733978
LOC124900775,-0.0110074611762713
LOC124900792,-0.0056660043990632136
LOC124900810,0.0
LOC124900818,-0.0062351077463954525
LOC124900824,0.029957203406403794
LOC124900838,0.014062334369789533
LOC124900848,-0.18083935249898825
LOC124900869,0.03068561486971627
LOC124900881,-0.022941830073734765
LOC124900883,0.0
LOC124900885,0.0
LOC124900886,-0.012878953845856722
LOC124900887,0.0
LOC124900890,-0.0062351077463954525
LOC124900891,0.0
LOC124900892,0.0
LOC124900893,0.0
LOC124900916,0.0
LOC124900922,0.0
LOC124900931,0.0071149894885532555
LOC124900945,0.028422480750736095
LOC124900957,0.22717521951585684
LOC124900976,-0.01133133303893663
LOC124900989,-0.018196394985919323
LOC124901013,-0.32020581930189884
LOC124901020,1.4425436145219837
LOC124901037,0.0
LOC124901048,-0.10137168208861048
LOC124901051,0.09388250760912764
LOC124901075,-0.21801106772583081
LOC124901107,-0.008123673783735588
LOC124901121,-0.13959025426583363
LOC124901122,0.03980871895978464
LOC124901131,-0.20798491304532343
LOC124901151,0.05992475036994582
LOC124901165,-0.4089831925182192
LOC124901168,-0.02210477684010678
LOC124901186,0.0
LOC124901189,0.022788815644913467
LOC124901190,0.2481466189781798
LOC124901194,0.006884516282808319
LOC124901196,0.03439190506670544
LOC124901197,-0.013376689024107831
LOC124901220,0.042906195972481825
LOC124901221,0.0
LOC124901310,0.0013668064200841462
LOC124901321,0.9460682740546515
LOC124901333,-0.2151147955161341
LOC124901351,0.02233306594211755
LOC124901355,0.22964662627340626
LOC124901358,0.18757025071468422
LOC124901385,-0.004362616487987456
LOC124901391,-0.08373792659728846
LOC124901405,0.07954538040128245
LOC124901407,-7.845822712380934e-05
LOC124901408,-0.11104962210370428
LOC124901409,-0.0731780235937636
LOC124901426,0.0
LOC124901447,0.031232197487781943
LOC124901449,0.26594094789619604
LOC124901457,-0.02252001438253151
LOC124901462,0.0
LOC124901497,0.0
LOC124901499,0.9915713314609955
LOC124901505,0.0
LOC124901506,0.006698879830594794
LOC124901507,0.0
LOC124901508,0.007300702129309099
LOC124901509,0.0
LOC124901521,-0.015600446531761653
LOC124901524,0.0
LOC124901525,0.030131239347940694
LOC124901526,0.04280570385272517
LOC124901527,-0.017049606632354868
LOC124901528,0.0
LOC124901582,0.0
LOC124901604,0.006761632240480433
LOC124901612,-0.0003427473054935376
LOC124901616,-0.0062351077463954525
LOC124901617,0.008944873405532475
LOC124901619,0.5049201276913966
LOC124901632,0.02097445624900831
LOC124901635,0.14340019619012656
LOC124901641,0.0
LOC124901656,0.039655565756143395
LOC124901671,0.26153483778309194
LOC124901737,-0.48198109638032605
LOC124901766,0.1710706294957759
LOC124901789,0.0
LOC124901813,-0.7406419073651368
LOC124901826,0.0
LOC124901827,0.026350018102130942
LOC124901856,0.08471024275161018
LOC124901858,0.0
LOC124901859,0.07986561515330359
LOC124901860,0.0
LOC124901861,-0.036964324322530745
LOC124901864,-0.01726071836021311
LOC124901872,0.10391562082912861
LOC124901902,0.0
LOC124901942,0.0
LOC124901966,-0.4504626070612791
LOC124901990,0.07407958831542366
LOC124901995,0.0
LOC124902005,-0.027749303053265874
LOC124902013,-0.004253136211805578
LOC124902022,0.0
LOC124902026,0.4775353954044661
LOC124902027,0.03488378672539187
LOC124902031,-0.09018021724673403
LOC124902045,0.006698879830594794
LOC124902062,0.07929740802502136
LOC124902076,0.0
LOC124902078,0.0
LOC124902079,0.021761684598734603
LOC124902081,0.0
LOC124902096,0.0
LOC124902100,0.0
LOC124902101,0.0
LOC124902105,0.01404487281146704
LOC124902108,-0.038816306676710384
LOC124902157,0.042815212825831006
LOC124902165,-0.012624296939037235
LOC124902178,0.027552092654455546
LOC124902202,-1.4941220206385433
LOC124902204,0.3809855274370437
LOC124902229,-0.40443109075212647
LOC124902232,0.008710880625554411
LOC124902280,-0.6785602439077996
LOC124902301,-0.03995424398609855
LOC124902324,0.014624821319809701
LOC124902333,0.0
LOC124902337,0.09441867848646154
LOC124902338,0.007509831831256444
LOC124902388,-1.1676458359144157
LOC124902392,0.424984734426441
LOC124902403,-0.006583142424605118
LOC124902436,0.0071149894885532555
LOC124902438,0.0070154293692178404
LOC124902444,0.0
LOC124902453,-0.6186821807652381
LOC124902473,-0.12410460191052014
LOC124902479,0.09366380320217615
LOC124902532,0.3758478250237949
LOC124902534,0.012789573542022679
LOC124902537,0.22311012892975718
LOC124902542,-0.021298650139279222
LOC124902546,0.16715914038870783
LOC124902559,0.0
LOC124902567,0.00016383885038419917
LOC124902568,0.014283333661799763
LOC124902571,-0.0036059155770537636
LOC124902572,0.014370043132915214
LOC124902573,0.0
LOC124902595,0.00669272989533965
LOC124902596,0.0
LOC124902606,0.22645235615467574
LOC124902609,0.0
LOC124902623,0.0073459929808722445
LOC124902629,-0.04220841761551243
LOC124902665,0.0
LOC124902684,0.019957494877035235
LOC124902694,0.2478846236552793
LOC124902709,-0.010311955787725743
LOC124902723,-0.5695435646218763
LOC124902727,0.23594664724366798
LOC124902739,-0.06017189701705594
LOC124902744,-0.01084380285167388
LOC124902752,-0.2939714061757603
LOC124902769,-0.20819217538630436
LOC124902771,-0.38881467209498916
LOC124902803,-0.005617286707217704
LOC124902815,0.007167921335012557
LOC124902819,0.03425424363302015
LOC124902824,0.03355785176418663
LOC124902825,0.0
LOC124902826,0.0
LOC124902827,0.0
LOC124902828,-0.005245842503756155
LOC124902847,0.014028995190156114
LOC124902860,0.24958426591507488
LOC124902888,0.0012467363863659367
LOC124902897,0.001110885234476792
LOC124902904,-0.055072659485865955
LOC124902923,-0.012701813374135285
LOC124902940,-0.0038924716877180437
LOC124902947,0.24100244294181417
LOC124902953,0.06472798002633318
LOC124902964,-0.008619769821086927
LOC124902995,0.04212304204908886
LOC124903026,0.0
LOC124903031,-0.23470895560400207
LOC124903037,0.008164662712269597
LOC124903045,0.0
LOC124903064,0.09779297463102932
LOC124903074,0.0
LOC124903092,0.012789573542022679
LOC124903094,0.0
LOC124903098,0.0
LOC124903099,0.0
LOC124903100,0.0
LOC124903101,-0.0062351077463954525
LOC124903134,0.16444600277740296
LOC124903135,-0.04323154666763113
LOC124903183,0.3061328421916176
LOC124903185,-0.006583142424605118
LOC124903233,-0.2050362519291341
LOC124903236,0.13345366753375945
LOC124903254,0.0
LOC124903255,0.0
LOC124903256,0.0
LOC124903257,0.0
LOC124903275,0.0
LOC124903317,-0.16033126157907826
LOC124903324,-0.4252016348351482
LOC124903342,0.07228741245736411
LOC124903372,0.0010655943829136465
LOC124903386,0.0
LOC124903387,0.0004637720841993414
LOC124903398,0.10614609454250479
LOC124903413,-0.006118670949530166
LOC124903416,0.12430492616045243
LOC124903417,0.03551701749387747
LOC124903418,0.0
LOC124903419,0.0
LOC124903420,0.0
LOC124903421,0.0
LOC124903422,0.0
LOC124903423,0.0
LOC124903435,0.0
LOC124903436,0.0
LOC124903437,0.0
LOC124903448,-0.08652884493213961
LOC124903478,-0.035749377819806666
LOC124903523,0.3133146803346629
LOC124903564,-0.01771081608602138
LOC124903567,0.0
LOC124903574,0.0
LOC124903585,-0.009609017042371595
LOC124903587,0.0
LOC124903590,0.05502590357587251
LOC124903592,-0.01629825446130665
LOC124903594,0.014882956897888247
LOC124903595,0.007167921335012557
LOC124903615,0.44973697565620563
LOC124903619,-0.0033269288487962068
LOC124903629,-1.1421660362892756
LOC124903639,-0.006194152938339139
LOC124903658,-0.15894649154453544
LOC124903667,-1.0547738869746675
LOC124903670,0.41166582858029965
LOC124903750,-0.4988138810964813
LOC124903770,-0.2334058071191613
LOC124903780,-0.0062351077463954525
LOC124903784,0.009080558743806363
LOC124903808,0.013249556734115465
LOC124903809,0.006357991788723338
LOC124903824,-0.19852420343173766
LOC124903825,0.007503954845625186
LOC124903827,-0.8821596605035085
LOC124903852,-0.039050360887474544
LOC124903859,0.6551089265098573
LOC124903871,0.0073459929808722445
LOC124903883,0.010177466378252675
LOC124903889,-0.2939520730362606
LOC124903903,0.02064090261228915
LOC124903916,0.014338243874849273
LOC124903931,-0.11656111044462862
LOC124903940,0.20126280332848207
LOC124903956,-0.6168411256576367
LOC124904009,-0.6176357735508496
LOC124904023,-0.0062351077463954525
LOC124904027,0.10184083646636244
LOC124904039,0.39093879607063986
LOC124904047,-0.005543114235894108
LOC124904048,-0.2330314598456099
LOC124904072,-0.413623997373221
LOC124904076,-0.00013125504597519266
LOC124904108,-0.03395187382535374
LOC124904114,0.007300702129309099
LOC124904115,-0.022640851631864082
LOC124904116,0.00017848981587531565
LOC124904117,0.2702365571638886
LOC124904135,0.029898082933808426
LOC124904136,0.03522454075747751
LOC124904137,0.09020165768107855
LOC124904138,-0.15109360330888255
LOC124904139,-0.12233422762263274
